city,date,temperature_2m_max,wind_speed_10m_max,rain_sum,forecast_rain_sum,forecast_error_mm,bust_probability
Mumbai,2004-05-27,32.2,17.7,0.0,2.915791030321902,2.915791030321902,19
Mumbai,2004-05-28,32.7,18.8,0.0,0.4302868111119733,0.4302868111119733,2
Mumbai,2004-05-29,32.8,21.7,0.0,0.0,0.0,0
Mumbai,2004-05-30,32.6,20.2,0.0,0.0,0.0,0
Mumbai,2004-05-31,32.9,20.7,0.5,5.5345397663746105,5.0345397663746105,33
Mumbai,2004-06-01,32.9,19.2,0.0,0.0,0.0,0
Mumbai,2004-06-02,32.9,20.5,0.0,0.0,0.0,0
Mumbai,2004-06-03,33.0,19.9,0.0,20.0,20.0,100
Mumbai,2004-06-04,33.1,17.7,0.3,0.0,0.3,2
Mumbai,2004-06-05,31.7,18.9,8.1,7.619883979261966,0.4801160207380333,3
Mumbai,2004-06-06,30.7,17.6,10.3,11.276455336973854,0.9764553369738529,6
Mumbai,2004-06-07,30.6,17.0,3.7,13.001246607016991,9.301246607016992,62
Mumbai,2004-06-08,31.8,21.1,4.8,0.0,4.8,32
Mumbai,2004-06-09,31.0,24.6,7.4,4.024711018930914,3.3752889810690867,22
Mumbai,2004-06-10,29.9,28.3,11.5,9.757776728330649,1.742223271669351,11
Mumbai,2004-06-11,29.8,28.5,13.4,13.389557454280395,0.01044254571960579,0
Mumbai,2004-06-12,29.7,26.3,6.1,5.664898925414732,0.43510107458526726,2
Mumbai,2004-06-13,28.6,24.7,35.0,14.63493394293819,20.36506605706181,100
Mumbai,2004-06-14,27.3,38.9,69.4,70.62428817570984,1.2242881757098303,8
Mumbai,2004-06-15,28.0,37.9,50.1,47.39012066766267,2.70987933233733,18
Mumbai,2004-06-16,26.9,31.6,64.1,66.90242432670108,2.802424326701086,18
Mumbai,2004-06-17,27.7,35.3,80.9,82.20035732509845,1.300357325098446,8
Mumbai,2004-06-18,28.5,30.1,20.8,19.84050320761576,0.9594967923842397,6
Mumbai,2004-06-19,29.0,27.9,5.8,10.602723975666745,4.802723975666745,32
Mumbai,2004-06-20,29.4,27.8,5.4,10.069248106715301,4.669248106715301,31
Mumbai,2004-06-21,29.3,30.1,6.9,9.698686065581427,2.7986860655814265,18
Mumbai,2004-06-22,29.5,28.8,3.4,0.0,3.4,22
Mumbai,2004-06-23,29.4,28.0,4.6,9.336835278153925,4.736835278153926,31
Mumbai,2004-06-24,28.0,23.0,8.5,10.884275567415802,2.384275567415802,15
Mumbai,2004-06-25,28.8,23.6,9.9,15.91922591313881,6.0192259131388095,40
Mumbai,2004-06-26,27.4,20.1,9.1,12.812393775200615,3.7123937752006153,24
Mumbai,2004-06-27,28.4,17.3,8.7,13.435028032491855,4.735028032491856,31
Mumbai,2004-06-28,29.0,16.9,7.3,9.935964550541136,2.6359645505411367,17
Mumbai,2004-06-29,28.0,17.7,6.8,10.846079595936537,4.046079595936537,26
Mumbai,2004-06-30,28.3,19.1,8.7,14.682371222203319,5.982371222203319,39
Mumbai,2004-07-01,28.1,20.5,10.3,10.949664215134618,0.6496642151346173,4
Mumbai,2004-07-02,29.6,19.7,6.8,2.0833083677656106,4.716691632234389,31
Mumbai,2004-07-03,29.6,19.8,7.2,6.277617299954573,0.9223827000454268,6
Mumbai,2004-07-04,27.5,16.4,36.7,37.86983679815031,1.1698367981503068,7
Mumbai,2004-07-05,27.4,23.9,26.3,26.524662753114676,0.22466275311467498,1
Mumbai,2004-07-06,28.6,19.1,7.5,3.7603141015217205,3.7396858984782795,24
Mumbai,2004-07-07,28.9,18.4,5.5,0.6067971244150634,4.893202875584937,32
Mumbai,2004-07-08,28.1,18.4,5.5,3.2765119940955123,2.2234880059044877,14
Mumbai,2004-07-09,28.6,16.3,6.0,8.423218667952453,2.4232186679524528,16
Mumbai,2004-07-10,28.4,17.0,9.6,5.658980687531091,3.9410193124689084,26
Mumbai,2004-07-11,28.4,16.5,8.4,11.149702841333104,2.7497028413331037,18
Mumbai,2004-07-12,28.2,15.8,8.3,11.47228186134241,3.172281861342409,21
Mumbai,2004-07-13,28.4,15.3,6.6,6.357553280509326,0.24244671949067342,1
Mumbai,2004-07-14,27.7,16.1,9.1,3.8737526268821076,5.226247373117892,34
Mumbai,2004-07-15,27.8,16.9,11.0,9.634338257351883,1.3656617426481166,9
Mumbai,2004-07-16,28.4,16.0,8.3,7.523706764382864,0.7762932356171364,5
Mumbai,2004-07-17,27.9,18.4,11.3,9.808842539492954,1.491157460507047,9
Mumbai,2004-07-18,28.8,23.2,6.6,6.764084596123878,0.16408459612387816,1
Mumbai,2004-07-19,28.3,20.1,6.1,7.424259279678851,1.3242592796788513,8
Mumbai,2004-07-20,28.0,21.1,14.0,16.559045564730493,2.559045564730493,17
Mumbai,2004-07-21,27.6,19.1,19.9,19.065640406900997,0.834359593099002,5
Mumbai,2004-07-22,28.0,17.4,13.1,7.388721783066219,5.71127821693378,38
Mumbai,2004-07-23,27.1,15.6,14.8,13.351366842126597,1.4486331578734042,9
Mumbai,2004-07-24,28.0,13.8,7.9,8.031131190975952,0.13113119097595138,0
Mumbai,2004-07-25,27.5,13.6,21.5,25.168423766400224,3.668423766400224,24
Mumbai,2004-07-26,26.0,13.3,41.2,19.49657647344769,21.703423526552314,100
Mumbai,2004-07-27,25.8,16.8,16.7,18.237630885198204,1.5376308851982046,10
Mumbai,2004-07-28,26.0,16.6,33.4,34.2702636989063,0.8702636989062995,5
Mumbai,2004-07-29,25.9,23.2,66.4,66.53170159937017,0.13170159937016024,0
Mumbai,2004-07-30,26.0,20.0,51.6,54.391599957973774,2.791599957973773,18
Mumbai,2004-07-31,26.4,22.0,35.4,33.41747640974226,1.9825235902577418,13
Mumbai,2004-08-01,25.8,27.9,69.5,67.77444065106945,1.7255593489305454,11
Mumbai,2004-08-02,25.9,31.6,110.2,110.16429753071732,0.035702469282682614,0
Mumbai,2004-08-03,26.4,29.0,59.3,57.3795604847189,1.920439515281096,12
Mumbai,2004-08-04,26.0,27.4,75.4,76.9240368731638,1.5240368731637943,10
Mumbai,2004-08-05,26.1,23.9,43.8,41.6604230869016,2.139576913098395,14
Mumbai,2004-08-06,26.9,26.2,24.2,24.8789126232354,0.6789126232354015,4
Mumbai,2004-08-07,27.4,26.3,16.8,16.49948169363973,0.30051830636027077,2
Mumbai,2004-08-08,27.3,27.9,24.8,25.44477789433012,0.6447778943301188,4
Mumbai,2004-08-09,27.4,24.8,21.5,20.120775814810884,1.3792241851891163,9
Mumbai,2004-08-10,26.7,25.5,17.6,16.58273511641952,1.0172648835804807,6
Mumbai,2004-08-11,25.9,28.2,72.1,72.38802780399115,0.2880278039911559,1
Mumbai,2004-08-12,26.9,24.7,27.4,28.006223518483935,0.6062235184839366,4
Mumbai,2004-08-13,27.7,22.0,11.5,11.487394253826531,0.012605746173468546,0
Mumbai,2004-08-14,26.8,24.7,12.4,17.516087069539253,5.116087069539253,34
Mumbai,2004-08-15,26.9,24.3,11.0,11.972210756223852,0.972210756223852,6
Mumbai,2004-08-16,26.7,21.7,15.1,14.907388615141858,0.19261138485814122,1
Mumbai,2004-08-17,27.2,24.7,15.4,10.679112933649046,4.720887066350954,31
Mumbai,2004-08-18,27.5,22.4,18.0,19.11624443600216,1.1162444360021588,7
Mumbai,2004-08-19,27.8,25.8,9.8,6.454260390869559,3.345739609130442,22
Mumbai,2004-08-20,27.2,21.4,18.4,17.56506923237027,0.8349307676297286,5
Mumbai,2004-08-21,26.5,20.1,17.4,16.28380702400602,1.1161929759939788,7
Mumbai,2004-08-22,26.8,17.9,10.3,11.142673379803515,0.8426733798035144,5
Mumbai,2004-08-23,26.2,21.4,9.6,12.05837275263554,2.4583727526355403,16
Mumbai,2004-08-24,25.6,18.0,13.6,11.814082906918053,1.785917093081947,11
Mumbai,2004-08-25,27.7,18.6,6.3,10.607569392257695,4.307569392257695,28
Mumbai,2004-08-26,28.3,22.1,4.2,5.053700371423579,0.8537003714235789,5
Mumbai,2004-08-27,28.0,24.9,3.8,2.116847443933196,1.683152556066804,11
Mumbai,2004-08-28,28.3,21.7,1.2,0.44749898456630743,0.7525010154336925,5
Mumbai,2004-08-29,28.2,21.0,4.0,8.936064856812234,4.936064856812234,32
Mumbai,2004-08-30,28.1,21.4,4.7,3.994505365246709,0.7054946347532911,4
Mumbai,2004-08-31,27.7,17.5,4.2,2.1321701305428373,2.067829869457163,13
Mumbai,2004-09-01,27.3,13.0,3.6,1.5450115496208219,2.054988450379178,13
Mumbai,2004-09-02,28.5,13.0,1.3,0.0,1.3,8
Mumbai,2004-09-03,28.9,14.9,0.3,0.0,0.3,2
Mumbai,2004-09-04,29.0,14.0,1.9,20.0,18.1,100
Mumbai,2004-09-05,28.6,11.7,0.2,0.0,0.2,1
Mumbai,2004-09-06,28.6,12.8,8.9,6.41203887691589,2.4879611230841103,16
Mumbai,2004-09-07,27.2,12.5,29.8,11.574713055359293,18.225286944640708,100
Mumbai,2004-09-08,27.4,17.0,6.4,5.25628813818138,1.1437118618186206,7
Mumbai,2004-09-09,28.6,13.9,19.2,18.57851493271788,0.6214850672821193,4
Mumbai,2004-09-10,27.5,15.9,8.9,12.710264075764691,3.8102640757646906,25
Mumbai,2004-09-11,27.8,19.9,4.6,8.485021449815253,3.8850214498152535,25
Mumbai,2004-09-12,26.8,14.1,5.3,4.453625170586795,0.8463748294132047,5
Mumbai,2004-09-13,28.1,14.0,1.7,0.0,1.7,11
Mumbai,2004-09-14,28.6,15.3,1.5,0.0,1.5,10
Mumbai,2004-09-15,28.2,14.1,3.3,5.378327309124713,2.078327309124713,13
Mumbai,2004-09-16,27.9,13.5,3.4,2.785878299433137,0.6141217005668631,4
Mumbai,2004-09-17,28.6,11.2,0.3,0.0,0.3,2
Mumbai,2004-09-18,29.4,15.3,0.3,20.0,19.7,100
Mumbai,2004-09-19,28.8,13.5,6.7,4.3910007729658345,2.3089992270341657,15
Mumbai,2004-09-20,29.0,16.3,10.1,11.060174574479733,0.9601745744797334,6
Mumbai,2004-09-21,29.0,12.9,14.8,9.146314797661786,5.653685202338215,37
Mumbai,2004-09-22,27.7,10.0,19.1,22.084606081363816,2.9846060813638147,19
Mumbai,2004-09-23,30.5,9.1,6.6,4.998466068555244,1.6015339314447559,10
Mumbai,2004-09-24,30.7,10.5,4.2,16.24890783275538,12.04890783275538,80
Mumbai,2004-09-25,30.3,10.5,2.4,0.0,2.4,16
Mumbai,2004-09-26,30.7,9.8,3.5,3.4629021852729065,0.0370978147270935,0
Mumbai,2004-09-27,31.7,11.8,22.5,1.51503717192832,20.98496282807168,100
Mumbai,2004-09-28,30.9,12.3,0.8,0.6497582034306002,0.15024179656939984,1
Mumbai,2004-09-29,32.1,9.8,3.2,7.615126695085672,4.415126695085672,29
Mumbai,2004-09-30,30.4,14.5,11.5,7.966905862629281,3.5330941373707194,23
Mumbai,2004-10-01,29.7,17.1,0.6,0.0,0.6,4
Mumbai,2004-10-02,28.9,17.1,1.2,0.0,1.2,8
Mumbai,2004-10-03,28.2,13.3,2.8,4.585393557741305,1.7853935577413056,11
Mumbai,2004-10-04,28.8,12.7,2.6,6.496079872980271,3.896079872980271,25
Mumbai,2004-10-05,28.2,14.8,2.2,3.0457540622531503,0.8457540622531501,5
Mumbai,2004-10-06,28.3,15.6,4.9,6.966138233664308,2.066138233664308,13
Mumbai,2004-10-07,28.3,15.3,1.0,2.829213170010115,1.829213170010115,12
Mumbai,2004-10-08,28.5,19.0,0.4,4.657193240072563,4.257193240072563,28
Mumbai,2004-10-09,28.8,18.5,0.0,0.0,0.0,0
Mumbai,2004-10-10,28.1,15.3,1.6,3.6016568179135846,2.0016568179135845,13
Mumbai,2004-10-11,27.9,9.8,2.0,4.9512081317106915,2.9512081317106915,19
Mumbai,2004-10-12,29.1,13.4,0.0,0.0,0.0,0
Mumbai,2004-10-13,29.8,13.6,0.0,0.0,0.0,0
Mumbai,2004-10-14,31.8,13.8,0.0,0.0,0.0,0
Mumbai,2004-10-15,32.3,13.5,0.0,0.0,0.0,0
Mumbai,2004-10-16,32.0,13.0,0.0,0.0,0.0,0
Mumbai,2004-10-17,32.1,13.4,0.0,0.7278084391648244,0.7278084391648244,4
Mumbai,2004-10-18,31.8,13.9,0.0,2.5970239535021094,2.5970239535021094,17
Mumbai,2004-10-19,31.9,12.1,0.0,3.243950873305609,3.243950873305609,21
Mumbai,2004-10-20,32.1,13.7,0.0,0.0,0.0,0
Mumbai,2004-10-21,32.4,12.0,0.0,0.0,0.0,0
Mumbai,2004-10-22,32.7,11.6,0.0,3.947465520048669,3.947465520048669,26
Mumbai,2004-10-23,32.7,12.6,0.0,1.9402318062559334,1.9402318062559334,12
Mumbai,2004-10-24,32.7,10.8,0.0,0.24859452560698841,0.24859452560698841,1
Mumbai,2004-10-25,33.1,15.1,0.0,1.4200100266649014,1.4200100266649014,9
Mumbai,2004-10-26,33.1,13.1,0.0,0.0,0.0,0
Mumbai,2004-10-27,33.3,12.9,0.0,1.573754049142844,1.573754049142844,10
Mumbai,2004-10-28,32.1,9.4,0.0,0.0,0.0,0
Mumbai,2004-10-29,32.5,12.6,0.0,0.8064148033176924,0.8064148033176924,5
Mumbai,2004-10-30,32.0,12.5,0.0,0.0,0.0,0
Mumbai,2004-10-31,32.5,12.3,0.0,0.0,0.0,0
Mumbai,2004-11-01,31.9,11.0,0.0,0.0,0.0,0
Mumbai,2004-11-02,31.5,11.2,2.4,1.2768299003792576,1.1231700996207423,7
Mumbai,2004-11-03,30.8,10.2,0.3,0.0,0.3,2
Mumbai,2004-11-04,32.4,13.5,0.0,0.0,0.0,0
Mumbai,2004-11-05,31.9,12.6,0.0,0.0,0.0,0
Mumbai,2004-11-06,32.0,13.6,0.0,18.3538985708153,18.3538985708153,100
Mumbai,2004-11-07,32.2,14.0,0.0,0.0,0.0,0
Mumbai,2004-11-08,31.5,8.2,0.0,0.0,0.0,0
Mumbai,2004-11-09,30.7,12.4,0.3,0.0,0.3,2
Mumbai,2004-11-10,31.0,11.7,0.8,1.8098042826865006,1.0098042826865006,6
Mumbai,2004-11-11,31.9,10.7,0.0,0.0,0.0,0
Mumbai,2004-11-12,32.8,12.2,0.0,0.0,0.0,0
Mumbai,2004-11-13,33.0,8.4,0.0,0.0,0.0,0
Mumbai,2004-11-14,33.3,11.5,0.0,18.96920739446535,18.96920739446535,100
Mumbai,2004-11-15,33.5,10.4,0.0,0.0,0.0,0
Mumbai,2004-11-16,33.3,11.8,0.0,1.6503854436536383,1.6503854436536383,11
Mumbai,2004-11-17,33.8,13.7,0.0,0.0,0.0,0
Mumbai,2004-11-18,33.1,16.0,0.0,0.0,0.0,0
Mumbai,2004-11-19,33.8,15.9,0.0,0.0,0.0,0
Mumbai,2004-11-20,33.6,12.7,0.0,0.0,0.0,0
Mumbai,2004-11-21,33.5,13.5,0.0,0.0,0.0,0
Mumbai,2004-11-22,32.7,13.4,0.0,0.0,0.0,0
Mumbai,2004-11-23,32.1,12.5,0.0,4.875990927225585,4.875990927225585,32
Mumbai,2004-11-24,32.4,12.9,0.0,0.0,0.0,0
Mumbai,2004-11-25,32.6,14.4,0.0,5.076939057314627,5.076939057314627,33
Mumbai,2004-11-26,32.2,13.8,0.0,0.0,0.0,0
Mumbai,2004-11-27,32.6,17.3,0.0,0.10611425126591736,0.10611425126591736,0
Mumbai,2004-11-28,32.7,13.3,0.0,0.0,0.0,0
Mumbai,2004-11-29,31.7,14.9,0.0,0.0,0.0,0
Mumbai,2004-11-30,31.4,17.6,0.0,0.0,0.0,0
Mumbai,2004-12-01,31.2,14.5,0.0,0.0,0.0,0
Mumbai,2004-12-02,31.8,14.7,0.0,0.0,0.0,0
Mumbai,2004-12-03,31.6,14.0,0.0,0.0,0.0,0
Mumbai,2004-12-04,31.3,16.0,0.0,5.5523434273072,5.5523434273072,37
Mumbai,2004-12-05,31.2,17.4,0.0,0.0,0.0,0
Mumbai,2004-12-06,31.1,13.8,0.0,0.30807155024576177,0.30807155024576177,2
Mumbai,2004-12-07,31.4,15.3,0.0,0.7435388457054742,0.7435388457054742,4
Mumbai,2004-12-08,32.1,14.6,0.0,0.0,0.0,0
Mumbai,2004-12-09,31.6,13.7,0.0,2.0604824863585156,2.0604824863585156,13
Mumbai,2004-12-10,32.5,14.4,0.0,0.0,0.0,0
Mumbai,2004-12-11,32.4,14.8,0.0,0.0,0.0,0
Mumbai,2004-12-12,31.5,14.2,0.0,1.979548836313695,1.979548836313695,13
Mumbai,2004-12-13,31.2,16.1,0.0,0.0,0.0,0
Mumbai,2004-12-14,31.4,15.1,0.0,0.0,0.0,0
Mumbai,2004-12-15,31.7,14.3,0.0,2.0637062486771947,2.0637062486771947,13
Mumbai,2004-12-16,32.1,13.4,0.0,0.0,0.0,0
Mumbai,2004-12-17,32.2,14.1,0.0,2.753316451654501,2.753316451654501,18
Mumbai,2004-12-18,31.7,12.6,0.0,3.6304982860959565,3.6304982860959565,24
Mumbai,2004-12-19,30.3,11.7,0.0,0.0,0.0,0
Mumbai,2004-12-20,27.1,10.8,0.0,2.3797874878650918,2.3797874878650918,15
Mumbai,2004-12-21,26.9,10.8,0.0,0.0,0.0,0
Mumbai,2004-12-22,27.0,11.4,0.0,6.69934775139653,6.69934775139653,44
Mumbai,2004-12-23,28.3,13.7,0.0,0.0,0.0,0
Mumbai,2004-12-24,30.5,14.3,0.0,3.078262322880012,3.078262322880012,20
Mumbai,2004-12-25,31.1,16.4,0.0,2.531370077644727,2.531370077644727,16
Mumbai,2004-12-26,30.6,11.5,0.0,0.9482634663268015,0.9482634663268015,6
Mumbai,2004-12-27,31.0,11.3,0.0,0.0,0.0,0
Mumbai,2004-12-28,30.8,11.9,0.0,0.0,0.0,0
Mumbai,2004-12-29,30.6,15.6,0.0,0.0,0.0,0
Mumbai,2004-12-30,30.6,13.0,0.0,0.673260115146751,0.673260115146751,4
Mumbai,2004-12-31,28.1,17.2,0.0,1.048845993085156,1.048845993085156,6
Mumbai,2005-01-01,25.4,18.0,0.0,0.4004982571841144,0.4004982571841144,2
Mumbai,2005-01-02,27.2,19.5,0.0,0.0,0.0,0
Mumbai,2005-01-03,29.1,17.8,0.0,20.0,20.0,100
Mumbai,2005-01-04,31.6,14.6,0.0,0.0,0.0,0
Mumbai,2005-01-05,31.2,12.8,0.0,0.8749767995671384,0.8749767995671384,5
Mumbai,2005-01-06,30.5,17.7,0.0,0.8680167169289534,0.8680167169289534,5
Mumbai,2005-01-07,29.6,14.5,0.0,0.0,0.0,0
Mumbai,2005-01-08,31.0,14.9,0.0,1.90573660981187,1.90573660981187,12
Mumbai,2005-01-09,29.9,15.1,0.0,0.0,0.0,0
Mumbai,2005-01-10,27.4,14.5,0.0,1.8307050170819887,1.8307050170819887,12
Mumbai,2005-01-11,26.7,12.9,0.0,1.4242263145196732,1.4242263145196732,9
Mumbai,2005-01-12,29.0,14.5,0.0,1.1326641985137316,1.1326641985137316,7
Mumbai,2005-01-13,29.8,12.9,0.0,0.0,0.0,0
Mumbai,2005-01-14,29.3,15.8,0.0,5.492231474493785,5.492231474493785,36
Mumbai,2005-01-15,29.2,16.1,0.0,1.479587065469636,1.479587065469636,9
Mumbai,2005-01-16,28.1,12.9,0.0,0.0,0.0,0
Mumbai,2005-01-17,27.4,16.2,0.0,0.7449164272079526,0.7449164272079526,4
Mumbai,2005-01-18,27.3,16.4,0.0,2.2574501312226554,2.2574501312226554,15
Mumbai,2005-01-19,29.3,15.6,0.0,20.0,20.0,100
Mumbai,2005-01-20,30.6,16.3,0.0,3.2678167407932968,3.2678167407932968,21
Mumbai,2005-01-21,30.6,14.8,0.0,1.146101117148032,1.146101117148032,7
Mumbai,2005-01-22,29.0,17.9,0.0,0.0,0.0,0
Mumbai,2005-01-23,29.4,18.6,0.0,0.8990159320137789,0.8990159320137789,5
Mumbai,2005-01-24,29.1,16.9,0.0,0.0,0.0,0
Mumbai,2005-01-25,29.5,16.0,0.0,1.6115394436252082,1.6115394436252082,10
Mumbai,2005-01-26,28.9,14.8,0.0,2.832644520755443,2.832644520755443,18
Mumbai,2005-01-27,28.5,17.3,0.0,0.585486141425454,0.585486141425454,3
Mumbai,2005-01-28,26.2,12.7,0.0,4.995756701834087,4.995756701834087,33
Mumbai,2005-01-29,26.7,16.1,0.0,0.0,0.0,0
Mumbai,2005-01-30,25.7,14.9,1.0,2.874453469161626,1.874453469161626,12
Mumbai,2005-01-31,26.1,15.3,0.0,17.585172279087956,17.585172279087956,100
Mumbai,2005-02-01,28.5,17.4,0.0,0.0,0.0,0
Mumbai,2005-02-02,29.2,14.0,0.0,2.3363229239333467,2.3363229239333467,15
Mumbai,2005-02-03,29.7,16.0,0.0,0.0,0.0,0
Mumbai,2005-02-04,29.8,15.6,0.0,0.0,0.0,0
Mumbai,2005-02-05,29.8,16.2,0.0,0.0,0.0,0
Mumbai,2005-02-06,27.3,13.7,0.0,0.7242273491101409,0.7242273491101409,4
Mumbai,2005-02-07,27.1,14.3,0.0,19.024244972436968,19.024244972436968,100
Mumbai,2005-02-08,30.0,17.1,0.0,3.5377894757376875,3.5377894757376875,23
Mumbai,2005-02-09,31.2,15.2,0.0,2.373420013067651,2.373420013067651,15
Mumbai,2005-02-10,31.5,15.5,0.0,0.0,0.0,0
Mumbai,2005-02-11,30.7,15.3,0.0,0.0,0.0,0
Mumbai,2005-02-12,31.6,14.8,0.0,1.298551207559922,1.298551207559922,8
Mumbai,2005-02-13,32.9,14.9,0.0,3.332259517243926,3.332259517243926,22
Mumbai,2005-02-14,32.8,17.3,0.0,2.2655549214118302,2.2655549214118302,15
Mumbai,2005-02-15,29.3,14.3,0.0,3.2534325745718626,3.2534325745718626,21
Mumbai,2005-02-16,28.2,16.4,0.0,0.0,0.0,0
Mumbai,2005-02-17,27.5,15.1,0.0,0.0,0.0,0
Mumbai,2005-02-18,26.1,15.8,0.0,0.0,0.0,0
Mumbai,2005-02-19,24.6,18.1,0.0,0.0,0.0,0
Mumbai,2005-02-20,27.2,20.1,0.0,0.0,0.0,0
Mumbai,2005-02-21,26.2,18.7,0.0,0.6200328856173486,0.6200328856173486,4
Mumbai,2005-02-22,28.1,16.2,0.0,0.0,0.0,0
Mumbai,2005-02-23,29.5,15.1,0.0,0.0,0.0,0
Mumbai,2005-02-24,29.5,15.3,0.0,0.0,0.0,0
Mumbai,2005-02-25,32.2,15.7,0.0,2.8248570406544724,2.8248570406544724,18
Mumbai,2005-02-26,33.0,14.9,0.0,19.770445813268868,19.770445813268868,100
Mumbai,2005-02-27,34.4,12.6,0.0,0.0,0.0,0
Mumbai,2005-02-28,31.2,16.4,0.0,0.0,0.0,0
Mumbai,2005-03-01,31.7,18.7,0.0,0.0,0.0,0
Mumbai,2005-03-02,29.8,16.2,0.0,3.923892577648031,3.923892577648031,26
Mumbai,2005-03-03,30.9,20.9,0.0,1.6639161243954215,1.6639161243954215,11
Mumbai,2005-03-04,29.3,18.2,0.0,0.0,0.0,0
Mumbai,2005-03-05,30.5,20.1,0.0,2.289426902128971,2.289426902128971,15
Mumbai,2005-03-06,29.2,17.4,0.0,2.7674435106993274,2.7674435106993274,18
Mumbai,2005-03-07,28.7,18.9,0.0,0.3731283669027885,0.3731283669027885,2
Mumbai,2005-03-08,29.0,18.8,0.0,4.7943326872552765,4.7943326872552765,31
Mumbai,2005-03-09,28.6,19.4,0.0,0.6501589263686489,0.6501589263686489,4
Mumbai,2005-03-10,29.2,17.9,0.0,0.0,0.0,0
Mumbai,2005-03-11,30.9,18.7,0.0,1.095507003144963,1.095507003144963,7
Mumbai,2005-03-12,32.9,22.1,0.0,0.7346919051381877,0.7346919051381877,4
Mumbai,2005-03-13,34.1,18.0,0.0,20.0,20.0,100
Mumbai,2005-03-14,34.3,15.2,0.0,1.7206765106322752,1.7206765106322752,11
Mumbai,2005-03-15,33.1,18.8,0.0,0.0,0.0,0
Mumbai,2005-03-16,34.7,20.7,0.0,2.9717004823283686,2.9717004823283686,19
Mumbai,2005-03-17,35.9,21.7,0.0,0.0,0.0,0
Mumbai,2005-03-18,36.0,21.1,0.0,0.0,0.0,0
Mumbai,2005-03-19,35.0,15.8,0.0,0.0,0.0,0
Mumbai,2005-03-20,34.4,19.0,0.0,1.2989187841309062,1.2989187841309062,8
Mumbai,2005-03-21,33.0,16.1,0.0,0.4917721907802889,0.4917721907802889,3
Mumbai,2005-03-22,31.7,19.7,0.0,0.0,0.0,0
Mumbai,2005-03-23,30.0,17.7,0.0,20.0,20.0,100
Mumbai,2005-03-24,30.2,20.0,0.0,0.0,0.0,0
Mumbai,2005-03-25,32.9,18.8,0.0,0.0,0.0,0
Mumbai,2005-03-26,32.8,18.9,0.0,3.225063643532729,3.225063643532729,21
Mumbai,2005-03-27,32.8,20.2,0.0,0.0,0.0,0
Mumbai,2005-03-28,30.7,15.6,0.0,2.578242764278359,2.578242764278359,17
Mumbai,2005-03-29,31.0,16.9,0.0,4.366204013178574,4.366204013178574,29
Mumbai,2005-03-30,31.2,16.2,0.0,0.0,0.0,0
Mumbai,2005-03-31,33.9,20.0,0.0,0.0,0.0,0
Mumbai,2005-04-01,31.9,18.1,0.0,13.486421416812515,13.486421416812515,89
Mumbai,2005-04-02,36.0,18.5,0.0,4.333030235939836,4.333030235939836,28
Mumbai,2005-04-03,37.6,17.0,0.0,0.0,0.0,0
Mumbai,2005-04-04,36.1,20.1,0.0,1.1614449481827196,1.1614449481827196,7
Mumbai,2005-04-05,34.4,19.2,0.0,0.001679977019086199,0.001679977019086199,0
Mumbai,2005-04-06,32.2,18.9,0.0,2.479359332576287,2.479359332576287,16
Mumbai,2005-04-07,31.8,21.1,0.0,0.0,0.0,0
Mumbai,2005-04-08,30.9,14.8,0.0,0.0,0.0,0
Mumbai,2005-04-09,32.0,17.9,0.0,0.0,0.0,0
Mumbai,2005-04-10,33.9,19.9,0.0,0.0,0.0,0
Mumbai,2005-04-11,35.1,19.9,0.0,2.4459725004270427,2.4459725004270427,16
Mumbai,2005-04-12,35.3,18.3,0.0,20.0,20.0,100
Mumbai,2005-04-13,32.3,17.8,0.0,0.0,0.0,0
Mumbai,2005-04-14,32.3,18.1,0.0,0.0,0.0,0
Mumbai,2005-04-15,32.5,17.1,0.0,16.97864652976288,16.97864652976288,100
Mumbai,2005-04-16,32.1,18.8,0.0,3.813090298293422,3.813090298293422,25
Mumbai,2005-04-17,33.5,18.1,0.0,0.0,0.0,0
Mumbai,2005-04-18,35.4,15.9,0.0,0.0,0.0,0
Mumbai,2005-04-19,36.6,20.0,0.0,1.3596657068486917,1.3596657068486917,9
Mumbai,2005-04-20,36.2,19.5,0.0,4.423446022134767,4.423446022134767,29
Mumbai,2005-04-21,32.5,16.6,0.0,18.77416775730825,18.77416775730825,100
Mumbai,2005-04-22,32.6,16.8,0.0,0.0,0.0,0
Mumbai,2005-04-23,33.1,17.0,0.0,0.0,0.0,0
Mumbai,2005-04-24,34.6,17.8,0.0,0.0,0.0,0
Mumbai,2005-04-25,34.3,18.3,0.0,0.21965835093739514,0.21965835093739514,1
Mumbai,2005-04-26,33.5,20.9,0.0,0.0,0.0,0
Mumbai,2005-04-27,32.2,17.3,0.0,0.5849031179722758,0.5849031179722758,3
Mumbai,2005-04-28,32.3,18.4,0.0,0.0,0.0,0
Mumbai,2005-04-29,32.8,18.3,0.0,0.0,0.0,0
Mumbai,2005-04-30,32.1,19.1,0.0,0.0,0.0,0
Mumbai,2005-05-01,32.3,17.7,0.0,4.687063528119689,4.687063528119689,31
Mumbai,2005-05-02,33.0,19.9,0.0,2.666963247550929,2.666963247550929,17
Mumbai,2005-05-03,32.7,18.7,0.0,5.191553855483876,5.191553855483876,34
Mumbai,2005-05-04,32.4,18.2,2.7,4.319852702265309,1.6198527022653089,10
